expression,category,category_2,verb,noun,non_v_pred,frequent,sg,pl,mass,finite,bare,pres,past,ing,en,3sg,arg_1,arg_2,arg_3,root,adjs,restrictor_DE,scope_DE,NPI,animate,agent,occupation,clothing,appearance,physical,conceptual,breakable,start_with_vowel,frontable,gender,irrpl,document,negated,locale,institution,arg_clause,homophonous,pluralform,sgequalspl,properNoun,topic,image,v_embed_sc
scratch,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scratching,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scratched,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scratched,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scratch,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scratches,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scream,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screaming,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screamed,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screamed,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scream,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screams,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shout,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shouting,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shouted,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shouted,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shout,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shouts,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrug,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrugging,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrugged,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrugged,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrug,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shrugs,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sigh,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sighing,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sighed,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sighed,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sigh,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sighs,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sing,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
singing,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sang,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sung,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sing,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
singing,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sit down,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sitting down,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sat down,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sat down,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sit down,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sits down,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slump over,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slumping over,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slumped over,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slumped over,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slump over,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slumps over,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smile,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smiling,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smiled,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smiled,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smile,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smiles,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speak up,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speaking up,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoke up,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoken up,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speak up,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speaks up,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spin around,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spinning around,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spun around,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spun around,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spin around,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spins around,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stand up,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
standing up,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stood up,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stood up,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stand up,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stands up,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stretch,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stretching,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stretched,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stretched,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stretch,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stretches,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
struggle,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
struggling,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
struggled,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
struggled,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
struggle,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0;institution=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
struggles,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1;institution=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studying,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studied,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studied,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
study,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studies,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
succeed,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
succeeding,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
succeeded,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
succeeded,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
succeed,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0;institution=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
succeeds,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1;institution=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
surrender,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
surrendering,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
surrendered,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
surrendered,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
surrender,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0;institution=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
surrenders,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1;institution=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swallow,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swallowing,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swallowed,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swallowed,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swallow,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swallows,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
talk,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
talking,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
talked,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
talked,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
talk,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
talks,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telephone,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telephoning,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telephoned,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telephoned,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telephone,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telephones,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testify,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testified,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testified,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testified,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testify,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0;institution=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testifies,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1;institution=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wash,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washing,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washed,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washed,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wash,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washes,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wave,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waving,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waved,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waved,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wave,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waves,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weep,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weeping,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wept,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wept,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weep,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weeps,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whisper,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whispering,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whispered,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whispered,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whisper,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whispers,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
win,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1;document=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winning,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1;document=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
won,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1;document=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
won,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1;document=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
win,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0;document=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wins,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1;document=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
work hard,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
working hard,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
worked hard,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
worked hard,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
work hard,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0;institution=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
works hard,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1;institution=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write hard,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
writing,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wrote,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
written,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
write,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
writes,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yell,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yelling,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yelled,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yelled,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yell,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yells,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benefit,S\NP,IV_ag,1,,,,,,,0,1,0,0,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benefiting,S\NP,IV_ag,1,,,,,,,0,0,0,0,1,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benefited,S\NP,IV_ag,1,,,,,,,1,0,0,1,0,0,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benefited,S\NP,IV_ag,1,,,,,,,0,0,0,0,0,1,0,animate=1^sg=0;institution=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benefit,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,0,animate=1^sg=0;institution=1^sg=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benefits,S\NP,IV_ag,1,,,,,,,1,0,1,0,0,0,1,animate=1^sg=1;institution=1^sg=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
